"REF_DATE","GEO","DGUID","Labour force characteristics","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2025-05","Canada","2021A000011124","Unemployment rate","Women+","45 to 49 years","Percent","239","units","0","v2091611","1.8.3.15","4.4","","","","1"
"2024-05","Canada","2021A000011124","Unemployment rate","Women+","50 to 54 years","Percent","239","units","0","v2091612","1.8.3.16","4.2","","","","1"
"2024-06","Canada","2021A000011124","Unemployment rate","Women+","50 to 54 years","Percent","239","units","0","v2091612","1.8.3.16","4.4","","","","1"
"2024-07","Canada","2021A000011124","Unemployment rate","Women+","50 to 54 years","Percent","239","units","0","v2091612","1.8.3.16","5.9","","","","1"
"2024-08","Canada","2021A000011124","Unemployment rate","Women+","50 to 54 years","Percent","239","units","0","v2091612","1.8.3.16","6.9","","","","1"
"2024-09","Canada","2021A000011124","Unemployment rate","Women+","50 to 54 years","Percent","239","units","0","v2091612","1.8.3.16","4.5","","","","1"
"2024-10","Canada","2021A000011124","Unemployment rate","Women+","50 to 54 years","Percent","239","units","0","v2091612","1.8.3.16","3.7","","","","1"
"2024-11","Canada","2021A000011124","Unemployment rate","Women+","50 to 54 years","Percent","239","units","0","v2091612","1.8.3.16","3.8","","","","1"
"2024-12","Canada","2021A000011124","Unemployment rate","Women+","50 to 54 years","Percent","239","units","0","v2091612","1.8.3.16","4.0","","","","1"
"2025-01","Canada","2021A000011124","Unemployment rate","Women+","50 to 54 years","Percent","239","units","0","v2091612","1.8.3.16","3.5","","","","1"
"2025-02","Canada","2021A000011124","Unemployment rate","Women+","50 to 54 years","Percent","239","units","0","v2091612","1.8.3.16","3.9","","","","1"
"2025-03","Canada","2021A000011124","Unemployment rate","Women+","50 to 54 years","Percent","239","units","0","v2091612","1.8.3.16","4.8","","","","1"
"2025-04","Canada","2021A000011124","Unemployment rate","Women+","50 to 54 years","Percent","239","units","0","v2091612","1.8.3.16","5.0","","","","1"
"2025-05","Canada","2021A000011124","Unemployment rate","Women+","50 to 54 years","Percent","239","units","0","v2091612","1.8.3.16","4.6","","","","1"
"2024-05","Canada","2021A000011124","Unemployment rate","Women+","55 to 59 years","Percent","239","units","0","v2091613","1.8.3.17","3.7","","","","1"
"2024-06","Canada","2021A000011124","Unemployment rate","Women+","55 to 59 years","Percent","239","units","0","v2091613","1.8.3.17","3.9","","","","1"
"2024-07","Canada","2021A000011124","Unemployment rate","Women+","55 to 59 years","Percent","239","units","0","v2091613","1.8.3.17","5.6","","","","1"
"2024-08","Canada","2021A000011124","Unemployment rate","Women+","55 to 59 years","Percent","239","units","0","v2091613","1.8.3.17","6.7","","","","1"
"2024-09","Canada","2021A000011124","Unemployment rate","Women+","55 to 59 years","Percent","239","units","0","v2091613","1.8.3.17","2.8","","","","1"
"2024-10","Canada","2021A000011124","Unemployment rate","Women+","55 to 59 years","Percent","239","units","0","v2091613","1.8.3.17","3.8","","","","1"
"2024-11","Canada","2021A000011124","Unemployment rate","Women+","55 to 59 years","Percent","239","units","0","v2091613","1.8.3.17","4.8","","","","1"
"2024-12","Canada","2021A000011124","Unemployment rate","Women+","55 to 59 years","Percent","239","units","0","v2091613","1.8.3.17","4.7","","","","1"
"2025-01","Canada","2021A000011124","Unemployment rate","Women+","55 to 59 years","Percent","239","units","0","v2091613","1.8.3.17","4.7","","","","1"
"2025-02","Canada","2021A000011124","Unemployment rate","Women+","55 to 59 years","Percent","239","units","0","v2091613","1.8.3.17","4.4","","","","1"
"2025-03","Canada","2021A000011124","Unemployment rate","Women+","55 to 59 years","Percent","239","units","0","v2091613","1.8.3.17","4.6","","","","1"
"2025-04","Canada","2021A000011124","Unemployment rate","Women+","55 to 59 years","Percent","239","units","0","v2091613","1.8.3.17","4.8","","","","1"
"2025-05","Canada","2021A000011124","Unemployment rate","Women+","55 to 59 years","Percent","239","units","0","v2091613","1.8.3.17","4.3","","","","1"
"2024-05","Canada","2021A000011124","Unemployment rate","Women+","60 to 64 years","Percent","239","units","0","v2091614","1.8.3.18","4.3","","","","1"
"2024-06","Canada","2021A000011124","Unemployment rate","Women+","60 to 64 years","Percent","239","units","0","v2091614","1.8.3.18","5.1","","","","1"
"2024-07","Canada","2021A000011124","Unemployment rate","Women+","60 to 64 years","Percent","239","units","0","v2091614","1.8.3.18","5.9","","","","1"
"2024-08","Canada","2021A000011124","Unemployment rate","Women+","60 to 64 years","Percent","239","units","0","v2091614","1.8.3.18","7.1","","","","1"
"2024-09","Canada","2021A000011124","Unemployment rate","Women+","60 to 64 years","Percent","239","units","0","v2091614","1.8.3.18","3.8","","","","1"
"2024-10","Canada","2021A000011124","Unemployment rate","Women+","60 to 64 years","Percent","239","units","0","v2091614","1.8.3.18","4.1","","","","1"
"2024-11","Canada","2021A000011124","Unemployment rate","Women+","60 to 64 years","Percent","239","units","0","v2091614","1.8.3.18","5.2","","","","1"
"2024-12","Canada","2021A000011124","Unemployment rate","Women+","60 to 64 years","Percent","239","units","0","v2091614","1.8.3.18","5.2","","","","1"
"2025-01","Canada","2021A000011124","Unemployment rate","Women+","60 to 64 years","Percent","239","units","0","v2091614","1.8.3.18","5.3","","","","1"
"2025-02","Canada","2021A000011124","Unemployment rate","Women+","60 to 64 years","Percent","239","units","0","v2091614","1.8.3.18","5.8","","","","1"
"2025-03","Canada","2021A000011124","Unemployment rate","Women+","60 to 64 years","Percent","239","units","0","v2091614","1.8.3.18","5.4","","","","1"
"2025-04","Canada","2021A000011124","Unemployment rate","Women+","60 to 64 years","Percent","239","units","0","v2091614","1.8.3.18","4.9","","","","1"
"2025-05","Canada","2021A000011124","Unemployment rate","Women+","60 to 64 years","Percent","239","units","0","v2091614","1.8.3.18","4.7","","","","1"
"2024-05","Canada","2021A000011124","Unemployment rate","Women+","65 years and over","Percent","239","units","0","v2091615","1.8.3.19","4.4","","","","1"
"2024-06","Canada","2021A000011124","Unemployment rate","Women+","65 years and over","Percent","239","units","0","v2091615","1.8.3.19","4.7","","","","1"
"2024-07","Canada","2021A000011124","Unemployment rate","Women+","65 years and over","Percent","239","units","0","v2091615","1.8.3.19","4.4","","","","1"
"2024-08","Canada","2021A000011124","Unemployment rate","Women+","65 years and over","Percent","239","units","0","v2091615","1.8.3.19","5.2","","","","1"
"2024-09","Canada","2021A000011124","Unemployment rate","Women+","65 years and over","Percent","239","units","0","v2091615","1.8.3.19","4.1","","","","1"
"2024-10","Canada","2021A000011124","Unemployment rate","Women+","65 years and over","Percent","239","units","0","v2091615","1.8.3.19","3.7","","","","1"
"2024-11","Canada","2021A000011124","Unemployment rate","Women+","65 years and over","Percent","239","units","0","v2091615","1.8.3.19","3.6","","","","1"
"2024-12","Canada","2021A000011124","Unemployment rate","Women+","65 years and over","Percent","239","units","0","v2091615","1.8.3.19","4.4","","","","1"
"2025-01","Canada","2021A000011124","Unemployment rate","Women+","65 years and over","Percent","239","units","0","v2091615","1.8.3.19","4.0","","","","1"
"2025-02","Canada","2021A000011124","Unemployment rate","Women+","65 years and over","Percent","239","units","0","v2091615","1.8.3.19","4.1","","","","1"
"2025-03","Canada","2021A000011124","Unemployment rate","Women+","65 years and over","Percent","239","units","0","v2091615","1.8.3.19","3.6","","","","1"
"2025-04","Canada","2021A000011124","Unemployment rate","Women+","65 years and over","Percent","239","units","0","v2091615","1.8.3.19","3.4","","","","1"
"2025-05","Canada","2021A000011124","Unemployment rate","Women+","65 years and over","Percent","239","units","0","v2091615","1.8.3.19","2.4","","","","1"
"2024-05","Canada","2021A000011124","Unemployment rate","Women+","65 to 69 years","Percent","239","units","0","v2091616","1.8.3.20","4.1","","","","1"
"2024-06","Canada","2021A000011124","Unemployment rate","Women+","65 to 69 years","Percent","239","units","0","v2091616","1.8.3.20","4.1","","","","1"
"2024-07","Canada","2021A000011124","Unemployment rate","Women+","65 to 69 years","Percent","239","units","0","v2091616","1.8.3.20","3.9","","","","1"
"2024-08","Canada","2021A000011124","Unemployment rate","Women+","65 to 69 years","Percent","239","units","0","v2091616","1.8.3.20","5.1","","","","1"
"2024-09","Canada","2021A000011124","Unemployment rate","Women+","65 to 69 years","Percent","239","units","0","v2091616","1.8.3.20","3.4","","","","1"
"2024-10","Canada","2021A000011124","Unemployment rate","Women+","65 to 69 years","Percent","239","units","0","v2091616","1.8.3.20","3.5","","","","1"
"2024-11","Canada","2021A000011124","Unemployment rate","Women+","65 to 69 years","Percent","239","units","0","v2091616","1.8.3.20","3.5","","","","1"
"2024-12","Canada","2021A000011124","Unemployment rate","Women+","65 to 69 years","Percent","239","units","0","v2091616","1.8.3.20","4.9","","","","1"
"2025-01","Canada","2021A000011124","Unemployment rate","Women+","65 to 69 years","Percent","239","units","0","v2091616","1.8.3.20","4.0","","","","1"
"2025-02","Canada","2021A000011124","Unemployment rate","Women+","65 to 69 years","Percent","239","units","0","v2091616","1.8.3.20","4.0","","","","1"
"2025-03","Canada","2021A000011124","Unemployment rate","Women+","65 to 69 years","Percent","239","units","0","v2091616","1.8.3.20","4.0","","","","1"
"2025-04","Canada","2021A000011124","Unemployment rate","Women+","65 to 69 years","Percent","239","units","0","v2091616","1.8.3.20","3.9","","","","1"
"2025-05","Canada","2021A000011124","Unemployment rate","Women+","65 to 69 years","Percent","239","units","0","v2091616","1.8.3.20","2.0","","","","1"
"2024-05","Canada","2021A000011124","Unemployment rate","Women+","70 years and over","Percent","239","units","0","v2091617","1.8.3.21","5.1","","","","1"
"2024-06","Canada","2021A000011124","Unemployment rate","Women+","70 years and over","Percent","239","units","0","v2091617","1.8.3.21","5.7","","","","1"
"2024-07","Canada","2021A000011124","Unemployment rate","Women+","70 years and over","Percent","239","units","0","v2091617","1.8.3.21","5.2","","","","1"
"2024-08","Canada","2021A000011124","Unemployment rate","Women+","70 years and over","Percent","239","units","0","v2091617","1.8.3.21","5.4","","","","1"
"2024-09","Canada","2021A000011124","Unemployment rate","Women+","70 years and over","Percent","239","units","0","v2091617","1.8.3.21","5.2","","","","1"
"2024-10","Canada","2021A000011124","Unemployment rate","Women+","70 years and over","Percent","239","units","0","v2091617","1.8.3.21","4.2","","","","1"
"2024-11","Canada","2021A000011124","Unemployment rate","Women+","70 years and over","Percent","239","units","0","v2091617","1.8.3.21","3.9","","","","1"
"2024-12","Canada","2021A000011124","Unemployment rate","Women+","70 years and over","Percent","239","units","0","v2091617","1.8.3.21","3.4","","","","1"
"2025-01","Canada","2021A000011124","Unemployment rate","Women+","70 years and over","Percent","239","units","0","v2091617","1.8.3.21","4.0","","","","1"
"2025-02","Canada","2021A000011124","Unemployment rate","Women+","70 years and over","Percent","239","units","0","v2091617","1.8.3.21","4.2","","","","1"
"2025-03","Canada","2021A000011124","Unemployment rate","Women+","70 years and over","Percent","239","units","0","v2091617","1.8.3.21","2.9","","","","1"
"2025-04","Canada","2021A000011124","Unemployment rate","Women+","70 years and over","Percent","239","units","0","v2091617","1.8.3.21","2.5","","","","1"
"2025-05","Canada","2021A000011124","Unemployment rate","Women+","70 years and over","Percent","239","units","0","v2091617","1.8.3.21","3.1","","","","1"


